,matchID,WIN,GOLDEARNED_x,TOTALMINIONSKILLED_x,KILLS_x,ASSISTS_x,DEATHS_x,VISIONSCORE_x,TOTALDAMAGEDEALTTOCHAMPIONS_x,GOLDEARNED_y,TOTALMINIONSKILLED_y,KILLS_y,ASSISTS_y,DEATHS_y,VISIONSCORE_y,TOTALDAMAGEDEALTTOCHAMPIONS_y
2082,2892298283,1,70466,587,50,65,38,141,135553,60598,630,37,40,50,121,107023
2083,2892871825,1,55370,535,37,50,17,103,76993,40456,544,16,27,37,113,65584
2084,2892893365,1,26306,442,16,6,6,31,29915,22294,407,9,3,13,31,24577
2085,2893587001,1,54964,578,27,48,23,171,84890,50943,548,23,42,27,180,86657
2086,2893615339,1,30971,458,10,20,2,69,24526,23177,409,2,3,10,61,15514
2087,2893635798,1,54783,766,15,24,1,170,58823,41960,720,1,3,15,183,32531
2088,2893805440,1,54622,523,34,49,25,127,87951,43664,474,25,28,34,118,67419
2089,2893951290,1,53762,555,29,39,25,141,78454,51071,556,25,35,29,125,100687
2090,2893984919,1,62460,608,34,50,35,156,122468,60650,618,35,50,34,173,110789
2091,2894000851,1,10413,146,5,8,4,21,18176,8569,124,3,3,6,13,14518
2092,2894015343,1,46060,557,25,27,12,104,45680,32647,448,12,15,25,68,31336
2093,2894058140,1,67940,738,30,63,27,234,105764,64473,791,27,36,30,179,82888
2094,2894353933,1,79669,782,37,54,33,209,115210,71698,769,33,77,37,144,108726
2095,2894381222,1,49551,546,27,42,17,69,51422,38889,431,17,16,27,111,46840
2096,2894507759,1,58813,728,17,30,15,211,65888,50159,720,15,25,17,190,52789
2097,2894623588,1,47359,643,15,28,7,110,47535,36560,553,7,6,15,119,28506
2098,2894639815,1,52920,456,41,62,33,105,85296,47365,426,33,44,41,85,74995
2099,2894654857,1,51714,551,26,36,21,114,60141,42612,493,21,33,26,95,51072
2100,2894665350,1,52184,495,37,41,17,100,68177,40330,448,17,19,37,99,57963
2101,2894666336,1,55290,437,43,63,27,108,83373,45471,374,27,34,43,124,78279
2102,2894681492,1,68392,612,50,89,32,167,137211,55234,587,31,52,50,131,125316
2103,2894685577,1,67793,551,54,73,36,160,125921,57596,574,36,54,54,108,114632
2104,2894830091,1,48419,532,27,23,23,115,52340,47891,499,23,29,28,120,58981
2105,2894962710,1,62875,553,41,68,27,106,104971,52057,546,27,45,41,107,93420
2106,2894966306,1,72205,662,47,68,37,190,145404,58833,577,37,51,47,170,114380
2107,2895040624,1,57833,556,46,59,22,102,91521,43756,438,22,22,46,134,82409
2108,2895056268,1,57483,530,41,71,24,138,97026,44286,480,24,38,41,96,74572
2109,2895084803,1,20637,313,15,7,7,14,27100,13246,205,6,5,14,21,21424
2110,2895085019,1,62898,558,43,50,28,132,112520,51959,535,28,26,43,122,84164
2111,2895119894,1,46139,379,39,29,16,71,65073,32111,286,16,30,39,51,43005
2112,2895119943,1,49747,615,39,46,21,68,136671,45256,645,15,37,32,81,75814
2113,2895179246,1,67513,688,34,40,36,187,103728,65103,658,36,59,34,128,125701
2114,2895203736,1,62865,515,52,45,25,119,103328,50517,494,25,27,52,82,82130
2115,2895221236,1,87765,750,59,116,53,211,192366,88748,742,53,101,59,231,193723
2116,2895226267,1,42661,429,27,23,15,57,58206,30259,329,15,19,27,51,40849
2117,2895248187,1,52798,432,39,43,24,77,80797,40561,355,24,42,39,62,59544
2118,2895279730,1,54324,520,42,57,20,125,84111,40544,451,20,27,42,52,55969
2119,2895330632,1,42432,380,31,65,18,92,68953,38482,410,18,19,31,81,51491
2120,2895449106,1,29860,365,20,22,3,64,29008,20707,303,3,2,20,56,19652
2121,2895528972,1,34698,489,11,16,1,68,23460,21647,346,0,0,11,46,16335
2122,2895631218,1,55552,511,45,48,11,111,89026,35477,408,10,9,45,63,65770
2123,2895634044,1,41474,301,31,40,19,87,73112,36918,312,22,25,33,62,56534
2124,2895741175,1,64588,675,33,44,14,136,89122,50986,730,14,26,33,162,98640
2125,2895768108,1,45902,484,31,50,14,111,57449,35326,462,14,26,31,77,45610
2126,2895822541,1,66242,531,63,65,33,107,146664,54190,507,33,50,63,82,106867
2127,2895903709,1,59641,474,47,76,21,135,106435,44250,442,21,34,47,105,70289
2128,2895937142,1,59292,540,43,51,23,132,89972,46571,518,23,27,43,102,63732
2129,2895975241,1,39895,385,27,50,9,72,61693,32077,418,9,10,27,72,44328
2130,2895977522,1,53560,495,35,47,27,130,83729,44381,493,26,23,35,74,78262
2131,2896018668,1,46716,452,37,51,9,66,78031,29628,362,9,7,37,66,35262
2132,2896063614,1,49781,471,33,37,15,112,100766,34880,407,16,17,32,61,57385
2133,2896064494,1,77295,750,44,56,35,231,117982,69645,809,35,45,44,190,108817
2134,2896083722,1,95539,888,63,79,61,269,241052,92989,733,61,71,63,199,227798
2135,2896144618,1,46235,541,30,36,20,105,79594,39084,550,19,25,29,86,49770
2136,2896176193,1,42964,406,20,23,11,114,45847,34160,449,11,11,20,81,39862
2137,2896240428,1,35672,394,21,29,5,77,39593,21598,261,5,8,21,51,28326
2138,2896250945,1,60824,630,34,58,23,178,110817,47378,560,23,35,34,109,94466
2139,2896297594,1,48539,529,30,43,10,98,65722,32198,388,10,14,30,62,42576
2140,2896314062,1,62255,551,42,63,44,114,106106,60684,567,43,51,42,115,101688
2141,2896318205,1,42509,387,34,46,8,78,53754,29012,402,8,9,34,53,33319
2142,2896351094,1,68454,612,45,54,28,155,116282,58852,658,28,45,45,184,91795
2143,2896380146,1,33863,423,23,34,2,66,35077,20254,262,2,3,23,38,21983
2144,2896461756,1,81615,783,44,62,45,191,145906,80651,796,45,89,44,217,139795
2145,2896790081,1,49084,497,31,45,16,121,68688,38306,455,16,21,31,82,49233
2146,2896861554,1,82513,744,56,80,41,266,162793,76137,735,41,50,56,238,131107
2147,2896901652,1,36254,440,30,20,17,40,62956,31238,380,28,13,25,51,59837
2148,2896920716,1,53596,530,41,36,17,102,78946,36544,442,17,13,41,84,46026
2149,2897090700,1,51123,599,21,40,12,163,64380,38544,475,12,13,21,120,51343
2150,2897091851,1,71427,879,27,45,20,267,124934,60192,837,20,46,27,200,104450
2151,2897250520,1,56235,639,28,52,15,160,58663,41252,500,15,28,28,129,49975
2152,2897295425,1,79154,750,42,80,31,238,132010,71407,742,31,51,42,198,145275
2153,2897336361,1,56420,543,35,42,16,125,77298,40768,473,16,26,35,104,54952
2154,2897642787,1,65448,577,44,33,29,109,112600,57509,625,29,30,44,99,93595
2155,2897682621,1,62633,691,32,37,16,160,92317,52164,616,16,20,32,183,77051
2156,2897684461,1,48698,540,24,20,11,118,53586,39671,529,11,14,24,124,47763
2157,2897685274,1,4969,38,3,3,1,0,1972,3299,24,0,0,3,3,2147
2158,2898098473,1,75590,886,25,61,24,283,118904,69358,912,24,47,25,260,94743
2159,2898413293,1,48348,490,30,40,10,90,65648,30097,356,10,19,30,47,35910
2160,2898455394,1,36987,96,33,34,26,79,85575,37561,164,29,28,32,121,72981
2161,2898463507,1,66971,716,41,46,31,184,135640,67848,757,31,41,41,144,122651
2162,2898509902,1,37481,425,22,39,16,63,41940,29324,323,16,14,22,32,39830
2163,2899076485,1,75754,708,54,73,39,203,140848,65315,611,39,60,54,160,127012
2164,2899146838,1,48901,500,27,46,16,129,65149,41028,481,16,27,27,82,51334
2165,2899225123,1,43530,557,18,38,17,96,60005,42069,547,17,29,18,91,62504
2166,2899248770,1,67333,600,39,56,25,193,106170,56593,656,25,40,39,142,102312
2167,2899415397,1,47467,429,41,63,14,95,72699,32592,386,14,16,41,57,54496
2168,2899435509,1,46362,418,35,38,14,87,72170,33197,349,14,15,35,55,57908
2169,2899492615,1,52177,455,45,75,22,108,83286,44057,408,22,30,45,78,71472
2170,2899603535,1,50585,441,41,37,24,74,78962,38914,426,24,37,41,94,66625
2171,2899676378,1,92598,833,53,80,51,213,164181,88900,834,51,89,53,238,210328
2172,2899790514,1,65559,597,50,43,28,108,103437,47279,459,28,24,50,77,76148
2173,2900064395,1,64725,590,41,50,26,173,100267,52965,629,26,50,41,140,81189
2174,2900169377,1,60183,543,38,69,41,137,103898,63426,504,41,60,38,154,90905
2175,2900182657,1,54622,494,41,62,25,94,85554,46051,488,24,28,41,120,67322
2176,2900430652,1,34276,455,17,17,6,72,33850,29331,420,6,9,17,51,28997
2177,2900508065,1,66695,687,27,62,21,195,87515,55391,639,21,42,27,133,88176
2178,2900743912,1,24180,170,11,34,18,58,40173,26312,188,14,20,30,51,37941
2179,2900816241,1,53973,601,27,43,16,119,74222,41650,517,16,17,27,101,72173
2180,2901145763,1,65867,659,39,45,25,164,105874,52948,639,25,31,39,127,87658
2181,2901450346,1,48685,511,33,27,15,115,60611,38785,522,15,15,33,68,41167
2182,2901450991,1,50957,528,28,25,13,88,57948,36368,451,13,27,28,107,49543
2183,2901580222,1,52072,494,32,52,15,132,79266,37608,436,15,17,32,101,54546
2184,2901880771,1,63431,511,47,67,33,148,116758,52534,471,33,53,48,107,92634
2185,2902115019,1,33664,378,20,27,4,40,35748,22196,333,4,5,20,49,26027
2186,2902160772,1,56919,646,29,48,21,168,91470,47396,585,21,45,29,138,70235
2187,2902464370,1,58350,604,32,33,18,130,75593,44559,563,18,21,32,131,68205
2188,2902471138,1,45909,485,26,32,19,111,62866,40016,480,19,19,26,92,51966
2189,2902529707,1,38830,412,25,43,9,72,44633,28419,389,8,15,25,92,36085
2190,2902597093,1,48544,480,24,45,17,93,70753,41489,504,17,33,24,117,51669
2191,2902646278,1,68294,564,50,61,27,140,102394,55595,614,27,35,50,147,85915
2192,2902698955,1,66754,582,48,52,27,162,101239,51542,587,27,35,49,127,80489
2193,2902792440,1,4270,30,1,0,0,1,1934,3635,23,0,0,1,1,1018
2194,2902826227,1,69089,676,43,58,26,143,118430,58596,683,26,38,43,93,83365
2195,2903002390,1,51622,510,25,47,30,107,73527,48673,511,30,45,26,118,77220
2196,2903293202,1,44506,471,30,36,6,72,59769,27676,331,6,8,30,59,42727
2197,2903338854,1,41560,417,21,29,7,77,47056,25069,360,6,7,21,48,26029
2198,2903385107,1,36253,406,23,30,6,82,36710,27299,380,6,3,23,52,20042
2199,2903393341,1,43560,423,28,64,15,166,81414,38921,449,15,25,28,95,50523
2200,2903410791,1,46324,584,14,22,7,117,46286,35225,508,7,9,14,120,38868
2201,2903418632,1,63645,604,40,63,26,173,126441,55764,620,26,34,40,157,87236
2202,2903469309,1,55757,505,42,47,17,81,80572,44283,532,17,24,42,98,66517
2203,2903616172,1,50070,443,35,32,19,86,64355,37386,445,19,27,35,82,51429
2204,2903659148,1,73306,727,39,60,39,180,136674,67197,636,39,56,39,192,132560
2205,2903720778,1,60425,694,31,48,20,158,90750,48919,603,20,24,31,110,58628
2206,2903806514,1,48471,521,28,23,17,100,52941,34137,346,17,25,28,67,42890
2207,2903813382,1,32538,418,19,34,8,43,54992,22450,357,8,12,21,38,33358
2208,2903888252,1,77127,743,43,89,32,232,139924,67594,757,32,59,43,172,134394
2209,2905041425,1,22629,161,16,25,3,54,22788,15153,159,1,4,14,41,11688
2210,2905566568,1,75225,702,44,69,34,232,150726,66908,670,34,46,44,210,108257
2211,2905869080,1,36576,373,23,26,4,45,37756,22384,328,4,2,23,35,20551
2212,309317427,1,37312,537,23,30,18,85,59785,26778,510,6,16,20,35,28107
2213,309343537,1,35307,380,22,31,5,73,40068,23650,360,5,6,22,48,27950
2214,309360433,1,81173,666,49,85,50,186,138637,78784,711,50,96,49,198,173590
2215,309820898,1,56032,594,28,33,24,98,69317,55659,657,24,28,29,153,72291
2216,309833205,1,56442,581,27,44,14,173,85873,46604,623,14,17,27,141,64764
2217,311996023,1,46924,485,32,30,9,120,58592,33558,421,9,8,32,65,28261
2218,312003351,1,55004,567,23,38,12,139,49722,44932,640,12,15,23,114,37259
2219,312009338,1,58059,536,38,52,21,107,95523,46264,549,21,24,38,115,82066
2220,312012404,1,50490,554,26,28,15,133,66821,41048,540,14,21,26,124,51936
2221,312299681,1,46260,463,34,31,9,89,59538,31675,400,9,15,34,51,34694
2222,312307211,1,35575,453,13,18,6,104,36886,28692,407,6,8,13,76,33917
2223,312314423,1,61610,677,30,48,34,177,98488,61769,588,34,63,30,204,89360
2224,312399359,1,53052,567,30,43,20,120,87628,45170,551,20,16,30,139,70140
2225,312415408,1,61130,654,34,51,17,177,90112,52336,665,17,25,34,157,73936
2226,312586199,1,60384,681,31,48,20,183,74989,49217,660,20,15,31,140,62013
2227,316852086,1,63782,612,37,66,25,190,114339,53257,594,25,32,37,182,69560
2228,317557351,1,65210,754,27,31,23,175,109487,56644,723,23,43,27,135,95147
2229,317835126,1,58478,524,41,83,22,139,89331,44569,515,22,32,41,154,74145
2230,318144265,1,47092,517,35,40,15,108,65466,37998,456,15,15,35,93,49854
2231,318260389,1,55131,719,20,23,8,142,65080,37983,576,8,6,20,120,42011
2232,318333796,1,44934,470,27,48,12,58,67686,31857,416,12,13,27,70,45383
2233,318492870,1,25093,239,10,27,4,66,28743,19211,215,3,3,11,67,14066
2234,323055091,1,52657,590,29,21,16,169,73319,40515,559,16,15,29,93,54565
2235,323094620,1,83606,713,54,94,42,237,218278,83043,730,42,86,54,260,189245
2236,323109692,1,66578,592,48,64,33,149,146120,65546,606,33,46,48,214,111667
2237,323122942,1,44535,453,21,31,24,111,54422,41377,461,23,34,21,116,47584
2238,323173693,1,47033,511,34,56,10,132,68626,35610,457,10,16,34,100,57597
2239,3873851326,1,55015,559,28,51,22,146,70712,42289,500,22,38,28,115,61598
2240,3873857299,1,62213,653,33,51,18,170,85037,51001,593,18,34,33,145,70652
2241,3874871347,1,52847,435,48,52,15,101,82806,36160,383,15,25,48,65,54985
2242,3874898447,1,62969,521,49,64,35,142,113166,56253,557,35,46,49,134,83059
2243,3874933630,1,53148,626,25,47,16,136,85030,43922,545,16,31,25,115,72560
2244,3874952768,1,64872,801,27,35,15,171,73179,53114,719,15,22,27,212,64521
2245,3877339671,1,42430,533,22,23,9,97,52223,32751,464,9,8,22,72,37010
2246,3877460732,1,56256,609,26,53,17,164,84504,45659,609,17,34,26,109,58627
2247,3877526817,1,33482,331,24,28,10,52,38946,26332,305,10,12,24,50,27067
2248,3878345582,1,64554,616,38,65,28,196,102019,61199,660,28,40,38,182,91114
2249,3878377275,1,39422,454,20,36,5,98,45482,29837,463,5,8,20,73,30142
2250,3878380985,1,48042,489,25,28,9,121,45846,31005,434,9,10,25,78,40091
2251,3878432654,1,37784,431,23,35,12,72,39142,29616,340,12,19,23,73,30896
2252,3878450699,1,52627,480,34,47,17,122,88244,42498,486,17,29,34,95,51796
2253,3883453817,1,10600,165,2,10,2,17,13006,9282,172,2,0,6,13,11482
2254,3883504567,1,56697,563,31,57,19,173,84025,43258,525,19,31,31,137,62073
2255,3883541699,1,51651,585,29,57,15,136,74587,42287,535,15,22,29,105,60024
2256,3884234695,1,31590,412,15,15,5,68,27945,22886,349,5,1,15,46,19771
2257,3884991395,1,58493,545,32,64,15,194,82843,52216,650,15,19,32,180,67662
2258,3885606541,1,47736,460,35,53,9,82,65288,33736,455,9,13,35,72,41366
2259,3886399383,1,36265,366,26,28,11,69,42040,25808,309,11,12,26,46,23510
2260,3886414808,1,28105,229,27,22,6,32,34331,16519,213,3,8,22,37,25844
2261,3886425204,1,72390,634,43,56,31,208,118851,60995,730,31,45,43,131,104513
2262,3886849518,1,64653,741,31,47,26,251,85341,57878,736,26,54,31,175,81468
2263,3888125881,1,43809,541,19,21,11,102,52082,34765,533,11,13,19,102,45475
2264,3888152083,1,31071,356,15,22,6,84,33166,24704,367,6,11,15,66,19393
2265,3888200171,1,57933,567,34,73,22,169,108734,48858,558,21,36,34,103,77394
2266,3888267928,1,45209,453,23,41,15,98,57528,38297,487,15,25,23,105,50279
2267,3888994847,1,56310,551,28,48,17,127,102658,45321,550,17,23,28,139,51828
2268,3889060221,1,35553,401,18,19,20,59,44493,31962,396,19,8,18,51,37847
2269,3889135496,1,58593,636,32,65,20,202,94767,54997,701,20,29,33,155,79120
2270,3889191839,1,10382,21,2,1,8,24,8825,10297,71,4,3,1,39,12372
2271,3889897060,1,40555,456,20,27,6,121,45387,29339,385,6,3,20,50,24601
2272,3890115999,1,45920,546,25,34,12,91,45716,35035,501,12,13,25,61,33025
2273,3890230149,1,45750,540,32,33,15,122,70044,40591,515,15,14,32,89,51711
2274,3890795699,1,42232,493,22,23,10,130,45789,33761,467,8,11,22,78,28035
2275,3890828507,1,61796,695,34,43,25,178,95101,50007,552,25,40,35,129,91421
2276,3890894763,1,45227,475,17,39,16,189,64599,42274,504,15,25,17,153,59502
2277,3899199782,1,63002,819,25,40,13,220,75769,51258,695,13,22,25,211,54742
2278,3899215831,1,63252,771,27,52,24,242,100911,58884,760,24,53,27,188,86626
2279,3899243410,1,34917,379,21,21,9,63,42749,25763,339,9,8,21,48,28785
2280,3899277663,1,58730,639,32,74,23,164,94987,50562,614,23,29,32,154,73092
2281,3899316439,1,36947,463,15,25,7,87,43520,28893,452,7,10,15,81,23161
2282,3899414524,1,46611,603,24,28,13,162,64805,41425,589,13,12,24,138,42576
2283,3899489848,1,34013,453,20,21,4,71,34294,25583,427,4,6,20,67,24794
2284,3907154414,1,58384,574,33,56,26,159,85812,54179,606,26,28,33,132,70262
2285,3910105339,1,65183,714,40,53,20,186,97216,54281,664,20,40,40,142,78821
2286,3910464286,1,67511,735,35,43,28,207,103542,61462,705,28,35,35,173,76144
2287,3911349880,1,58554,604,32,56,18,156,87334,43874,547,18,22,32,96,72941
2288,3911487740,1,74285,823,38,53,35,250,107337,68484,767,35,49,38,182,106703
2289,3911521959,1,36823,572,16,23,7,143,41954,31437,509,8,9,18,101,42137
2290,3911559855,1,65318,687,39,47,23,163,103444,53252,666,23,28,39,161,71977
2291,3911704007,1,32892,327,20,16,6,50,32891,23146,277,6,5,20,38,20101
2292,3911886349,1,29181,394,24,20,9,50,42532,19931,300,10,9,18,40,26846
2293,3913328368,1,59725,557,32,69,25,131,92965,47866,559,25,36,32,149,85130
2294,3913332268,1,45330,520,28,56,15,117,62583,37089,464,15,11,28,119,46599
2295,3913383827,1,59780,623,35,85,24,196,101505,51480,593,24,41,35,156,94000
2296,3913660196,1,56556,623,33,36,13,154,70925,48294,642,13,22,33,110,65838
2297,3913857813,1,59015,479,33,44,16,117,63634,41075,497,16,20,33,106,47169
2298,3913861143,1,42546,496,21,21,15,87,46525,34363,431,15,20,21,76,37195
2299,3914055775,1,51744,527,36,36,9,131,65335,36340,476,9,15,36,85,47873
2300,3914173352,1,64672,649,33,45,43,195,82046,63839,597,43,64,33,184,104046
2301,3914368492,1,54181,539,33,35,31,142,90780,53091,490,31,37,33,140,76056
2302,3914572879,1,69567,679,33,58,26,220,106684,67099,844,26,37,33,266,129069
2303,3914622181,1,50262,462,30,48,18,134,61939,39963,484,18,30,30,108,41444
2304,3914908835,1,55269,540,26,40,19,134,66740,44626,530,19,26,26,111,67390
2305,3915202483,1,60769,568,37,54,32,171,93066,55738,604,32,48,37,126,85669
2306,3915265190,1,43616,604,16,22,11,132,44715,37520,560,11,18,16,84,39005
2307,3915298208,1,78550,763,40,73,35,255,139829,72039,755,35,45,40,245,148009
2308,3915334307,1,42876,394,38,60,15,100,67788,35714,408,15,17,38,94,48859
2309,3915337695,1,61060,611,34,76,33,151,105469,58149,502,33,61,34,170,86109
2310,3915348311,1,45703,540,25,24,19,127,57978,37806,457,19,30,25,85,46806
2311,3915362836,1,65426,626,39,71,21,157,106025,58993,766,21,27,39,243,96980
2312,3915383875,1,42877,431,28,40,14,80,50605,32969,390,14,18,28,73,36410
2313,3915768317,1,44065,467,27,36,10,119,54282,33358,419,10,16,27,73,40137
2314,3915803365,1,43484,467,29,39,9,96,47802,28934,376,8,13,29,75,35615
2315,3915862225,1,22455,129,20,26,2,41,28673,11731,134,1,4,19,26,10445
2316,3916166249,1,44933,446,32,40,11,101,56920,31098,352,10,21,32,84,39711
2317,3916185292,1,61995,711,28,55,24,200,110393,56162,690,24,41,28,187,89983
2318,3916187398,1,53854,563,30,57,16,146,82686,42024,507,16,24,30,123,56433
2319,3916189605,1,46525,525,23,27,4,97,48952,32390,495,4,3,23,98,27947
2320,3916272099,1,56128,610,28,47,23,125,73429,49923,595,23,21,28,162,66057
2321,3916332799,1,59987,577,36,54,24,128,88092,44131,484,24,32,36,117,70159
2322,3916366748,1,64370,637,33,61,38,207,106894,63803,567,38,73,33,207,109840
2323,3916754181,1,56832,658,24,37,16,187,73013,47312,595,16,23,24,142,58815
2324,3917478660,1,64074,651,40,62,34,162,132779,63026,671,34,43,40,170,111608
2325,3917481305,1,53832,625,27,49,20,129,80015,45796,483,20,38,27,107,56478
2326,3917494154,1,70526,764,36,45,23,208,101507,60203,777,23,26,36,159,87186
2327,3917749442,1,33512,471,26,16,12,80,58597,27924,413,12,8,23,44,36808
2328,3917989605,1,45721,523,19,32,11,131,63810,32933,457,11,13,20,86,46149
2329,3918561995,1,42532,474,24,40,11,102,49699,38262,473,11,16,24,127,53719
2330,3918595012,1,72574,825,40,53,34,194,136688,70955,692,34,45,40,214,105164
2331,3918609164,1,33962,309,21,15,10,88,33765,26005,277,10,11,16,66,26423
2332,3918918438,1,52772,587,31,53,8,124,69148,38418,573,8,13,31,113,46084
2333,3919022909,1,54880,657,19,39,18,156,68576,48709,602,18,49,19,139,59811
2334,3919457606,1,35516,401,23,25,3,59,34593,19991,288,3,3,23,33,22085
2335,3919464419,1,51178,767,27,35,19,103,94305,47741,730,20,29,21,106,113612
2336,3919533040,1,58552,579,37,64,21,143,90998,47375,543,21,32,38,136,90067
2337,3920117648,1,52089,550,30,55,16,144,58466,40417,561,16,21,30,95,34714
2338,3920266082,1,33732,430,15,19,4,58,27701,21207,311,4,6,15,51,18165
2339,3920398136,1,62549,596,37,61,28,146,81937,56773,622,28,42,37,156,82964
2340,3921437054,1,58416,624,27,50,21,196,66162,50413,588,21,45,27,126,71715
2341,3921581210,1,60507,647,23,50,21,155,78664,53365,705,20,49,23,115,74191
2342,3921668000,1,51529,578,30,55,14,151,79146,41413,520,14,21,30,119,58653
2343,3922465098,1,47029,570,24,31,13,156,58812,43233,569,13,19,24,115,52634
2344,3922489413,1,52704,552,26,56,16,157,71128,39360,504,16,32,26,107,55272
2345,3922624960,1,34811,503,12,13,7,113,38937,28698,473,7,4,12,70,28815
2346,3922716749,1,50757,587,26,25,19,153,71188,44625,578,19,20,26,116,49065
2347,3923368522,1,9149,149,1,13,5,31,11537,9740,164,3,6,8,17,13220
2348,3923392092,1,49707,603,24,38,10,126,59928,36959,512,10,16,25,79,42910
2349,3923545108,1,64479,718,30,32,34,189,104345,64698,730,34,39,30,143,94784
2350,3923616548,1,41159,499,26,35,5,90,47581,28055,361,5,9,26,48,27671
2351,3923985494,1,60032,623,38,61,18,148,90885,49123,655,18,19,38,129,70073
2352,3924199647,1,42217,510,23,29,13,103,51742,33561,459,13,14,23,84,44327
2353,3924255243,1,37406,406,21,20,4,60,29774,21246,320,4,5,21,27,19138
2354,3924259229,1,43752,500,30,28,9,107,54536,30486,419,9,6,30,78,33694
2355,3924317185,1,68792,702,42,48,28,168,113940,59776,696,28,32,42,165,92824
2356,3924350622,1,59557,504,41,73,20,154,102029,44524,442,20,32,41,122,81749
2357,3924357994,1,35067,372,23,24,10,87,34123,28425,379,10,10,23,64,27718
2358,3924439194,1,79672,839,40,50,35,295,145976,71841,773,35,48,40,191,116533
2359,3924454941,1,69597,656,42,59,36,163,116346,59387,538,36,67,42,124,117203
2360,3924493722,1,43503,451,25,45,13,69,60491,31013,380,13,16,25,57,33767
2361,3924515713,1,71860,636,46,65,42,166,139275,68614,669,42,67,46,102,119792
2362,3924519034,1,58482,571,35,72,16,139,82760,48325,627,16,24,35,122,55990
2363,3924653361,1,33919,398,21,16,9,47,31477,24985,293,9,11,21,54,23234
2364,3924666663,1,60056,511,37,53,30,118,96989,49296,538,30,44,37,145,87220
2365,3924684390,1,28841,294,22,17,6,43,28281,18542,201,6,5,22,30,14110
2366,3924835600,1,70535,604,45,70,41,175,142168,68627,655,41,85,45,231,127867
2367,3924865232,1,58959,628,31,33,24,137,82789,52540,603,24,44,31,179,66975
2368,3924881826,1,46958,531,26,45,14,124,59338,37619,446,14,23,26,90,52060
2369,3924918287,1,38420,586,12,20,4,121,31857,34842,552,4,3,12,104,29930
2370,3924994264,1,46219,456,29,36,15,126,54173,37241,484,15,22,30,93,38879
2371,3925001664,1,32847,414,13,17,4,53,29996,21101,297,4,6,13,40,19863
2372,3925093724,1,62784,635,40,63,33,201,95168,57489,608,33,47,40,140,76985
2373,3925306814,1,10019,151,2,13,6,9,17905,8245,113,4,8,6,19,15055
2374,3925503157,1,46555,476,29,31,17,107,57698,38417,490,17,13,29,117,41828
2375,3925590096,1,32421,387,17,19,7,72,31189,23108,300,7,9,17,54,16349
2376,3925718173,1,51877,629,24,34,14,137,67809,39394,522,14,16,24,107,48962
2377,3925751418,1,43901,400,31,53,10,64,62590,30623,352,10,11,31,73,33401
2378,3925933829,1,59088,622,28,61,13,171,77894,47726,664,13,27,28,162,46797
2379,3925936446,1,54617,537,34,68,19,118,76340,42730,492,19,33,34,109,61964
2380,3926205132,1,69379,671,41,63,39,230,136432,62054,630,39,54,41,166,120951
2381,3926268634,1,53399,543,38,54,20,108,90394,40637,445,20,29,38,85,68668
2382,3926337055,1,82036,996,34,81,30,276,113633,74999,908,30,48,34,274,115591
2383,3926359167,1,45667,471,33,44,7,124,67208,30886,431,7,9,33,63,32171
2384,3926361679,1,43148,549,21,41,8,120,40542,37324,535,7,10,21,99,28945
2385,3926481690,1,73660,647,48,88,31,219,161459,66277,681,31,49,48,207,101192
2386,3926668363,1,73863,780,43,87,20,224,115190,66656,815,20,23,43,235,93404
2387,3926759700,1,54673,492,34,62,18,116,73299,41660,485,18,28,34,112,76412
2388,3926811410,1,68221,857,23,48,26,206,107438,66370,815,26,51,23,220,90896
2389,3926900215,1,52386,440,39,63,16,130,80325,39256,476,16,27,39,109,64296
2390,3926964429,1,30354,424,11,35,6,77,40163,27347,404,9,9,14,90,35265
2391,3926969856,1,58867,592,33,63,31,155,103200,55787,571,31,59,33,185,83935
2392,3927179933,1,62518,639,34,74,33,160,115843,59699,579,33,28,34,144,112846
2393,3927193354,1,60949,652,38,60,22,161,79305,48993,532,22,31,38,159,74774
2394,3927499669,1,42742,448,28,43,9,113,60149,33051,431,8,15,28,61,40822
2395,3927629968,1,60638,620,36,36,21,131,89292,45714,541,21,18,36,111,70444
2396,3927915013,1,38644,450,26,31,8,80,43635,29343,383,8,13,26,57,26390
2397,3927997452,1,49614,439,27,36,22,112,72086,43469,543,22,37,27,99,59025
2398,3928050141,1,55384,421,44,53,25,85,85698,43873,454,25,29,44,95,63949
2399,3928063253,1,33593,381,16,17,8,58,41190,24046,312,8,13,16,38,26534
2400,3928166396,1,48553,576,24,38,10,152,66641,39591,522,10,7,24,115,54191
2401,3928180246,1,58057,620,33,49,16,163,95342,42736,610,16,29,33,100,62253
2402,3928387042,1,43794,490,24,34,13,113,56370,36792,524,12,14,24,90,36010
2403,3928421145,1,46715,442,38,67,9,83,63097,30564,369,9,12,38,52,39768
2404,3928422779,1,31257,315,17,20,6,58,35008,23006,339,6,6,17,48,21300
2405,3928596858,1,70153,637,48,88,31,219,130594,60928,666,31,64,48,151,93475
2406,3928629158,1,60680,753,20,33,24,205,91839,53003,703,24,39,20,171,82967
2407,3928655136,1,51655,629,25,41,12,148,64738,41632,583,12,21,25,109,47294
2408,3928680016,1,76094,855,38,68,29,234,144450,75090,799,29,45,38,222,111784
2409,3928712663,1,32654,416,12,24,2,83,26089,21477,350,2,1,12,49,18970
2410,3928734235,1,56468,594,33,46,26,166,108263,49505,580,26,45,33,140,70206
